image           segment rate
6546.tif        0.673816680908
6552.tif        0.892845153809
6558.tif        0.790061950684
6564.tif        0.901168823242
6570.tif        0.954135894775
6576.tif        0.68603515625
6582.tif        0.2712059021
6588.tif        0.909832000732
6594.tif        0.807929992676
6600.tif        0.863212585449
6606.tif        0.98494720459
6612.tif        0.837779998779
6618.tif        0.731884002686
6624.tif        0.756492614746
6630.tif        0.909004211426
6636.tif        0.896179199219
6642.tif        0.826805114746
6648.tif        0.9616355896
6654.tif        0.814163208008
6660.tif        0.822570800781
6666.tif        0.717021942139
6672.tif        0.985565185547
6678.tif        0.682834625244
6684.tif        0.789825439453
6690.tif        0.759029388428
6696.tif        0.879356384277
6702.tif        0.899196624756
6708.tif        0.651615142822
6714.tif        0.790462493896
6720.tif        0.745578765869
6726.tif        0.653347015381
6732.tif        0.677833557129
6738.tif        0.893775939941
6744.tif        0.770076751709
6750.tif        0.695079803467
6756.tif        0.950778961182
6762.tif        0.672515869141
6768.tif        0.776802062988
6774.tif        0.892139434814
6780.tif        0.91442489624
6786.tif        0.903499603271
6792.tif        0.537624359131
6798.tif        0.887519836426
6804.tif        0.852340698242
6810.tif        0.698257446289
6816.tif        0.801898956299
6822.tif        0.848873138428
6828.tif        0.676731109619
6834.tif        0.940624237061
6840.tif        0.881805419922
6846.tif        0.900623321533
6852.tif        0.665691375732
6858.tif        0.697933197021
6864.tif        0.755264282227
6870.tif        0.945095062256
6876.tif        0.897476196289
6882.tif        0.581790924072
6888.tif        0.775966644287
6894.tif        0.734832763672
6900.tif        0.23770904541
6906.tif        0.816791534424
6912.tif        0.862819671631
6918.tif        0.872528076172
6924.tif        0.821018218994
6930.tif        0.86209487915
6936.tif        0.780204772949
6942.tif        0.829399108887
6948.tif        0.924549102783
6954.tif        0.988094329834
6960.tif        0.617309570312
6966.tif        0.947788238525
6972.tif        0.751388549805
6978.tif        0.901432037354
6984.tif        0.962512969971
6990.tif        0.991931915283
6996.tif        0.931816101074
7002.tif        0.879650115967
7008.tif        0.907081604004
7014.tif        0.96991188033
7020.tif        0.796157836914
7026.tif        0.898567199707
7032.tif        0.915504455566
7038.tif        0.968654632568
7044.tif        0.70666885376
7050.tif        0.630741119385
7056.tif        0.955722808838
7062.tif        0.79997253418
7068.tif        0.924434661865
7074.tif        0.886615753174
7080.tif        0.883251190186
7086.tif        0.931503295898
7092.tif        0.79080581665
7098.tif        0.732398986816
7104.tif        0.556137084961
7110.tif        0.868461608887
7116.tif        0.665004730225
7122.tif        0.97806930542
7128.tif        0.727722167969
7134.tif        0.88521194458
7140.tif        0.987480163574
7146.tif        0.948894500732
7152.tif        0.967933654785
7158.tif        0.967926025391
7164.tif        0.932373046875
7170.tif        0.855346679688
7176.tif        0.910453796387
7182.tif        0.802780151367
7188.tif        0.65258026123
7194.tif        0.896743774414
7200.tif        0.949306488037
7206.tif        0.89998626709
7212.tif        0.881385803223
7218.tif        0.923263549805
7224.tif        0.82723236084
7230.tif        0.790496826172
7236.tif        0.900764465332
7242.tif        0.901294708252
7248.tif        0.901584625244
7254.tif        0.804431915283
7260.tif        0.833839416504
7266.tif        0.873847961426
7272.tif        0.838562011719
7278.tif        0.861698150635
7284.tif        0.859722137451
7290.tif        0.872707366943
7296.tif        0.823120117188
7302.tif        0.89049911499
7308.tif        0.859474182129
7314.tif        0.969863891602
7320.tif        0.777282714844
7326.tif        0.956424713135
7332.tif        0.986198425293
7338.tif        0.740840911865
7344.tif        0.8916015625
7350.tif        0.83532333374
7356.tif        0.0
7362.tif        0.75862121582
7368.tif        0.688247680664
7374.tif        0.824733734131
7380.tif        0.901000976562
7386.tif        0.867160797119
7392.tif        0.882038116455
7398.tif        0.763286590576
7404.tif        0.505447387695
7410.tif        0.622356414795
7416.tif        0.780956268311
7422.tif        0.821399688721
7428.tif        0.176895141602
7434.tif        0.950717926025
7440.tif        0.800525665283
7446.tif        0.694675445557
7452.tif        0.927577972412
7458.tif        0.910972595215
7464.tif        0.320240020752
7470.tif        0.933971405029
7476.tif        0.955188751221
7482.tif        0.934627532959
7488.tif        1.0
7494.tif        0.911087036133
7500.tif        0.746410369873
7506.tif        0.85591506958
7512.tif        0.800277709961
7518.tif        0.829719543457
7524.tif        0.871570587158
7530.tif        0.983997344971
7536.tif        0.887523651123
7542.tif        0.841716766357
7548.tif        0.933883666992
7554.tif        0.308277130127
7560.tif        0.881336212158
7566.tif        0.799854278564
7572.tif        0.595104217529
7578.tif        0.639038085938
7584.tif        0.747718811035
7590.tif        0.818641662598
7596.tif        0.589870452881
7602.tif        0.924446105957
7608.tif        0.847915649414
7614.tif        0.576698303223
7620.tif        0.967597961426
7626.tif        0.908100128174
7632.tif        0.0490341186523
7638.tif        0.900051116943
7644.tif        0.85232925415
7650.tif        0.921009063721
7656.tif        0.986167907715
7662.tif        0.86735534668
7668.tif        0.765216827393
7674.tif        0.906845092773
7680.tif        0.830947875977
7686.tif        0.94123840332
7692.tif        0.668479919434
7698.tif        0.914443969727
7704.tif        0.987606048584
7710.tif        0.939056396484
7716.tif        0.956249237061
7722.tif        0.804775238037
7728.tif        0.832015991211
7734.tif        0.869358062744
7740.tif        0.751895904541
7746.tif        0.869255065918
7752.tif        0.773403167725
7758.tif        0.784496307373
7764.tif        0.164333343506
7770.tif        0.709259033203
7776.tif        0.906387329102
7782.tif        0.737682342529
7788.tif        0.861232757568
7794.tif        1.0
7800.tif        0.100517272949
7806.tif        0.800704956055
7812.tif        0.934009552002
7818.tif        0.912242889404
7824.tif        0.884349822998
7830.tif        0.782608032227
7836.tif        0.861080169678
7842.tif        0.857810974121
7848.tif        0.760101318359
7854.tif        0.898403167725
7860.tif        0.720409393311
7866.tif        0.887470245361
7872.tif        0.896533966064
7878.tif        0.872901916504
7884.tif        0.988609313965
7890.tif        0.787254333496
7896.tif        0.931900024414
7902.tif        0.856472015381
7908.tif        0.789386749268
7914.tif        0.910736083984
7920.tif        0.807590484619
7926.tif        0.597297668457
7932.tif        0.564193725586
7938.tif        0.89221572876
7944.tif        0.910488128662
7950.tif        0.75951385498
7956.tif        0.824520111084
7962.tif        0.873435974121
7968.tif        0.338562011719
7974.tif        0.925342559814
7980.tif        0.675930023193
7986.tif        0.754207611084
7992.tif        0.845767974854
7998.tif        0.772987365723
8004.tif        0.769023895264
8010.tif        0.789398193359
8016.tif        0.977253797974
8022.tif        0.902206420898
8028.tif        0.995338439941
8034.tif        0.98237991333
8040.tif        0.835674285889
8046.tif        0.974624633789
8052.tif        0.935264587402
8058.tif        0.591850280762
8064.tif        0.937454223633
8070.tif        0.501533508301
8076.tif        0.829856872559
8082.tif        0.842884063721
8088.tif        0.770805358887
8094.tif        0.958034515381
8100.tif        0.725662231445
8106.tif        0.745197296143
8112.tif        0.782386779785
8118.tif        0.986865997314
8124.tif        0.860744476318
8130.tif        0.811389923096
8136.tif        0.939956665039
8142.tif        0.935852050781
8148.tif        0.826599121094
8154.tif        0.718101501465
8160.tif        0.947105407715
8166.tif        0.772850036621
8172.tif        0.879150390625
8178.tif        0.716041564941
8184.tif        0.915634155273
8190.tif        0.964908599854
8196.tif        0.996700286865
8202.tif        0.909339904785
8208.tif        0.996715545654
8214.tif        0.952304840088
8220.tif        0.563327789307
8226.tif        0.93448638916
8232.tif        0.871089935303
8238.tif        0.841228485107
8244.tif        0.770538330078
8250.tif        0.790214538574
8256.tif        0.754325866699
8262.tif        0.828350067139
8268.tif        0.589672088623
8274.tif        0.829376220703
8280.tif        0.973331451416
8286.tif        0.947483062744
8292.tif        0.977909088135
8298.tif        0.906829833984
8304.tif        0.924140930176
8310.tif        0.906723022461
8316.tif        0.958980560303
8322.tif        0.888439178467
8328.tif        0.922180175781
8334.tif        0.695575714111
8340.tif        0.89994430542
8346.tif        0.657485961914
8352.tif        0.912933349609
8358.tif        0.943634033203
8364.tif        0.944492340088
8370.tif        0.919979095459
8376.tif        0.97522354126
8382.tif        0.876445770264
8388.tif        0.972213745117
8394.tif        0.440807342529
8400.tif        0.91247177124
8406.tif        0.896968841553
8412.tif        0.907291412354
8418.tif        0.763252258301
8424.tif        0.75366973877
8430.tif        0.772693634033
8436.tif        0.93236541748
8442.tif        0.70401763916
8448.tif        0.689685821533
8454.tif        0.890670776367
8460.tif        0.990345001221
8466.tif        0.876270294189
8472.tif        0.945945739746
8478.tif        0.88928604126
8484.tif        0.946273803711
8490.tif        0.866188049316
8496.tif        0.780208587646
8502.tif        0.292675018311
8508.tif        0.917755126953
8514.tif        0.954170227051
8520.tif        0.963394165039
8526.tif        0.930694580078
8532.tif        0.90327835083
8538.tif        0.942070007324
8544.tif        0.957038879395
8550.tif        0.45140838623
8556.tif        0.950485229492
8562.tif        0.859066009521
8568.tif        0.925464630127
8574.tif        0.928714752197
8580.tif        0.852954864502
8586.tif        0.759754180908
8592.tif        0.805267333984
8598.tif        0.955047607422
8604.tif        0.515869140625
8610.tif        0.887065887451
8616.tif        0.97534942627
8622.tif        0.93404006958
8628.tif        0.825408935547
8634.tif        0.960517883301
8640.tif        0.936779022217
8646.tif        0.488201141357
8652.tif        0.83162689209
8658.tif        0.953784942627
8664.tif        0.973476409912
8670.tif        0.889991760254
8676.tif        0.936466217041
8682.tif        0.938449859619
8688.tif        0.859661102295
8694.tif        0.931728363037
8700.tif        0.945583343506
8706.tif        0.881713867188
8712.tif        0.898189544678
8718.tif        0.961292266846
8724.tif        0.87109375
8730.tif        0.851909637451
8736.tif        0.966068267822
8742.tif        0.818965911865
8748.tif        0.999885559082
8754.tif        0.816116333008
8760.tif        0.658191680908
8766.tif        0.856121063232
8772.tif        0.797061920166
8778.tif        0.948829650879
8784.tif        0.934917449951
8790.tif        0.901458740234
8796.tif        0.869045257568
8802.tif        0.925888061523
8808.tif        0.943237304688
8814.tif        0.883350372314
8820.tif        0.861728668213
8826.tif        0.787334442139
8832.tif        0.872817993164
8838.tif        0.952285766602
8844.tif        0.947891235352
8850.tif        0.916683197021
8856.tif        0.783924102783
8862.tif        0.902893066406
8868.tif        0.713157653809
8874.tif        0.942352294922
8880.tif        0.711845397949
8886.tif        0.785713195801
8892.tif        0.964408874512
8898.tif        0.84253692627
8904.tif        0.930351257324
8910.tif        0.912040710449
8916.tif        0.925243377686
8922.tif        0.828456878662
8928.tif        0.800651550293
8934.tif        0.776885986328
8940.tif        0.748203277588
8946.tif        0.712036132812
8952.tif        0.984085083008
8958.tif        0.889381408691
8964.tif        0.661674499512
8970.tif        0.876560211182
8976.tif        0.723194122314
8982.tif        0.936714172363
8988.tif        0.895858764648
8994.tif        0.77225112915
9000.tif        0.770114898682
9006.tif        0.884243011475
9012.tif        0.974670410156
9018.tif        0.852932602612
9024.tif        0.382164001465
9030.tif        0.996868133545
9036.tif        0.929096221924
9042.tif        0.957176208496
9048.tif        0.679801940918
9054.tif        0.841449737549
9060.tif        0.979141235352
9066.tif        0.782501220703
9072.tif        0.830955505371
9078.tif        0.952571868896
9084.tif        0.850849151611
9090.tif        0.947723388672
9096.tif        0.489479064941
9102.tif        0.875293731689
9108.tif        0.916656494141
9114.tif        0.398319244385
9120.tif        0.915752410889
9126.tif        0.562393188477
9132.tif        0.602355957031
9138.tif        0.939483642578
9144.tif        0.927082061768
9150.tif        0.911117553711
9156.tif        0.90699005127
9162.tif        0.838985443115
9168.tif        0.999694824219
9174.tif        0.803966522217
9180.tif        0.884571075439
9186.tif        0.971176147461
9192.tif        0.993328094482
9198.tif        0.981758117676
9204.tif        0.758464813232
9210.tif        0.905883789062
9216.tif        0.870456695557
9222.tif        0.882446289062
9228.tif        0.951187133789
9234.tif        0.869174957275
9240.tif        0.915645599365
9246.tif        0.895572662354
9252.tif        0.433631896973
9258.tif        0.958484649658
9264.tif        0.840492248535
9270.tif        0.78394317627
9276.tif        0.852848052979
9282.tif        0.535564422607
9288.tif        0.829399108887
9294.tif        0.81713104248
9300.tif        0.738605499268
9306.tif        0.871868133545
9312.tif        0.945465087891
9318.tif        0.915897369385
9324.tif        0.946983337402
9330.tif        0.787105560303
9336.tif        0.741683959961
9342.tif        0.904602050781
9348.tif        0.826030731201
9354.tif        0.902767181396
9360.tif        0.907089233398
9366.tif        0.969982147217
9372.tif        0.966445922852
9378.tif        0.836040496826
9384.tif        0.956920623779
9390.tif        0.968555450439
9396.tif        0.735824584961
9402.tif        0.825931549072
9408.tif        0.900508880615
9414.tif        0.908252716064
9420.tif        0.359680175781
9426.tif        0.929573059082
9432.tif        0.955547332764
9438.tif        0.681488037109
9444.tif        0.849830627441
9450.tif        0.778945922852
9456.tif        0.942115783691
9462.tif        0.944282531738
9468.tif        0.920925140381
9474.tif        0.306900024414
9480.tif        0.92529296875
9486.tif        0.267776489258
9492.tif        0.949588775635
9498.tif        0.784404754639
9504.tif        0.967269897461
9510.tif        0.872169494629
9516.tif        0.866924285889
9522.tif        0.980033874512
9528.tif        0.795680999756
9534.tif        0.881248474121
9540.tif        0.893360137939
9546.tif        0.814842224121
9552.tif        0.786914825439
9558.tif        0.838596343994
9564.tif        0.756603240967
9570.tif        0.997005462646
9576.tif        0.882713317871
9582.tif        0.941326141357
9588.tif        0.559223175049
9594.tif        0.794586181641
9600.tif        0.969356536865
9606.tif        0.907253265381
9612.tif        0.62837600708
9618.tif        0.743801116943
9624.tif        0.989009857178
9630.tif        0.89183807373
9636.tif        0.977916717529
9642.tif        0.959495544434
9648.tif        0.981578826904
9654.tif        0.0707893371582
9660.tif        0.951942443848
9666.tif        0.881809234619
9672.tif        0.688941955566
9678.tif        0.950332641602
9684.tif        0.935035705566
9690.tif        0.948150634766
9696.tif        0.934310913086
9702.tif        0.988594055176
9708.tif        0.890953063965
9714.tif        0.811237335205
9720.tif        0.852317810059
9726.tif        0.663341522217
9732.tif        0.793663024902
9738.tif        0.900951385498
9744.tif        0.922313690186
9750.tif        0.865741729736
9756.tif        0.82954788208
9762.tif        0.655319213867
9768.tif        0.964809417725
9774.tif        0.871776580811
9780.tif        0.867259979248
9786.tif        0.990524291992
9792.tif        0.982429504395
9798.tif        0.903106689453
9804.tif        0.91198348999
9810.tif        0.878913879395
9816.tif        0.911506652832
9822.tif        0.237316131592
9828.tif        0.924964904785
9834.tif        0.979724884033
9840.tif        0.874435424805
9846.tif        0.854267120361
9852.tif        0.921230316162
9858.tif        0.982749938965
9864.tif        0.965194702148
9870.tif        0.810409545898
9876.tif        0.988235473633
9882.tif        0.93579864502
9888.tif        0.734348297119
9894.tif        0.853252410889
9900.tif        0.875591278076
9906.tif        0.822906494141
9912.tif        0.815258026123
9918.tif        0.925849914551
9924.tif        0.56563949585
9930.tif        0.869125366211
9936.tif        0.866443634033
9942.tif        0.952442169189
9948.tif        0.8805809021
9954.tif        0.898113250732
9960.tif        0.991527557373
9966.tif        0.956073760986
9972.tif        0.888610839844
9978.tif        0.861625671387
9984.tif        0.913352966309
9990.tif        0.847579956055
9996.tif        0.846523284912
10002.tif        0.877925872803
10008.tif        0.873287200928
10014.tif        0.774677276611
10020.tif        0.956181703092
10026.tif        0.868663787842
10032.tif        0.966300964355
10038.tif        0.979766845703
10044.tif        0.948913574219
10050.tif        0.828617095947
10056.tif        0.930763244629
10062.tif        0.800266265869
10068.tif        0.750785827637
10074.tif        0.592891693115
10080.tif        0.694438934326
10086.tif        0.777088165283
10092.tif        0.807525634766
10098.tif        0.880104064941
10104.tif        0.851097106934
10110.tif        0.960929870605
10116.tif        0.958457946777
10122.tif        0.92455291748
10128.tif        0.997318267822
10134.tif        0.808933258057
10140.tif        0.944530487061
10146.tif        0.828460693359
10152.tif        0.796337127686
10158.tif        0.965084075928
10164.tif        0.673892974854
10170.tif        0.965923309326
10176.tif        0.86205291748
10182.tif        0.890819549561
10188.tif        0.763294219971
10194.tif        0.737060546875
10200.tif        0.954223632812
10206.tif        0.786563873291
10212.tif        0.797344207764
10218.tif        0.806301116943
10224.tif        0.946342468262
10230.tif        0.836494445801
10236.tif        0.762805938721
10242.tif        0.71284866333
10248.tif        0.938320159912
10254.tif        0.851528167725
10260.tif        0.887069702148
10266.tif        0.650978088379
10272.tif        0.369705200195
10278.tif        0.985363006592
10284.tif        0.96936416626
10290.tif        0.911567687988
10296.tif        0.991512298584
10302.tif        0.83385848999
10308.tif        0.841571807861
10314.tif        0.907093048096
10320.tif        0.848445892334
10326.tif        0.824256896973
10332.tif        0.876605987549
10338.tif        0.800399780273
10344.tif        0.817050933838
10350.tif        0.990695953369
10356.tif        0.764099121094
10362.tif        0.649929046631
10368.tif        0.914295196533
10374.tif        0.89924621582
10380.tif        0.781639099121
10386.tif        0.500522613525
10392.tif        0.677410125732
10398.tif        0.304370880127
10404.tif        0.681358337402
10410.tif        0.819297790527
10416.tif        0.962791442871
10422.tif        0.79606628418
10428.tif        0.893676757812
10434.tif        0.973724365234
10440.tif        0.802898406982
10446.tif        0.94359588623
10452.tif        0.885459899902
10458.tif        0.996490478516
10464.tif        0.990505218506
10470.tif        0.967594146729
10476.tif        0.951751708984
10482.tif        0.868267059326
10488.tif        0.950199127197
10494.tif        0.900497436523
10500.tif        0.882503509521
10506.tif        0.923038482666
10512.tif        0.80729675293
10518.tif        0.927085876465
10524.tif        0.062873840332
10530.tif        0.924770355225
10536.tif        0.933387756348
10542.tif        0.937938690186
10548.tif        0.913455963135
10554.tif        0.834983825684
10560.tif        0.877124786377
10566.tif        0.59810256958
10572.tif        0.156345367432
10578.tif        0.704425811768
10584.tif        0.680206298828
10590.tif        0.652572631836
10596.tif        0.812816619873
10602.tif        0.900279998779
10608.tif        0.77271270752
10614.tif        1.0
10620.tif        0.978672027588
10626.tif        0.94828414917
10632.tif        0.910724639893
10638.tif        0.993701934814
10644.tif        1.0
10650.tif        0.854389190674
10656.tif        0.92781829834
10662.tif        0.816780090332
10668.tif        0.816253662109
10674.tif        0.921642303467
10680.tif        0.891017913818
10686.tif        0.769432067871
10692.tif        0.637317657471
10698.tif        0.860343933105
10704.tif        0.764457702637
10710.tif        0.163593292236
10716.tif        0.957187652588
10722.tif        0.867427825928
10728.tif        0.753826141357
10734.tif        0.781063079834
10740.tif        0.801166534424
10746.tif        0.824764251709
10752.tif        0.357292175293
10758.tif        0.781352996826
10764.tif        0.522235870361
10770.tif        0.924865722656
10776.tif        0.783420562744
10782.tif        0.947727203369
10788.tif        0.99263381958
10794.tif        0.989147186279
10800.tif        0.972434997559
10806.tif        0.977771759033
10812.tif        1.0
10818.tif        0.73949432373
10824.tif        0.89387512207
10830.tif        0.956150054932
10836.tif        0.897281646729
10842.tif        0.960720062256
10848.tif        0.725910186768
10854.tif        0.937915802002
10860.tif        0.5341796875
10866.tif        0.91081237793
10872.tif        0.85152053833
10878.tif        0.890312194824
10884.tif        0.956481933594
10890.tif        0.810127258301
10896.tif        0.439952850342
10902.tif        0.951164245605
10908.tif        0.62756729126
10914.tif        0.584636688232
10920.tif        0.723110198975
10926.tif        0.687377929688
10932.tif        0.619220733643
10938.tif        0.983009338379
10944.tif        0.786506652832
10950.tif        0.992870330811
10956.tif        0.998085021973
10962.tif        0.990173339844
10968.tif        0.93766784668
10974.tif        0.945911407471
10980.tif        0.918338775635
10986.tif        0.805698394775
10992.tif        0.837715148926
10998.tif        0.682926177979
11004.tif        0.797191619873
11010.tif        0.95191192627
11016.tif        0.912853240967
11022.tif        0.978228278252
11028.tif        0.927257537842
11034.tif        0.928707122803
11040.tif        0.834884643555
11046.tif        0.89432144165
11052.tif        0.922626495361
11058.tif        0.567329406738
11064.tif        0.596263885498
11070.tif        0.695365905762
11076.tif        0.635406494141
11082.tif        0.475284576416
11088.tif        0.791343688965
11094.tif        0.844032287598
11100.tif        0.970104217529
11106.tif        0.504001617432
11112.tif        0.931217193604
11118.tif        0.969547271729
11124.tif        0.996799468994
11130.tif        0.989883422852
11136.tif        0.884731292725
11142.tif        0.951396942139
11148.tif        0.969715118408
11154.tif        0.985824584961
11160.tif        0.904621124268
11166.tif        0.827289581299
11172.tif        0.924961090088
11178.tif        0.694637298584
11184.tif        0.771286010742
11190.tif        0.930679321289
11196.tif        0.971534729004
11202.tif        0.957443237305
11208.tif        0.718269348145
11214.tif        0.856658935547
11220.tif        0.769882202148
11226.tif        0.862129211426
11232.tif        0.956031799316
11238.tif        0.820751190186
11244.tif        0.935962677002
11250.tif        0.848068237305
11256.tif        0.746528625488
11262.tif        0.726863861084
11268.tif        0.955394744873
11274.tif        0.918697357178
11280.tif        0.926982879639
11286.tif        0.94123840332
11292.tif        0.938217163086
11298.tif        0.895160675049
11304.tif        0.938465118408
11310.tif        0.914772033691
11316.tif        0.991306304932
11322.tif        0.867153167725
11328.tif        0.930477142334
11334.tif        0.889022827148
11340.tif        0.894794464111
11346.tif        0.940551757812
11352.tif        0.856773376465
11358.tif        0.57300567627
11364.tif        0.937030792236
11370.tif        0.9807472229
11376.tif        0.799129486084
11382.tif        0.959274291992
11388.tif        0.878314971924
11394.tif        0.890766143799
11400.tif        0.879112243652
11406.tif        0.811065673828
11412.tif        0.92684173584
11418.tif        0.764274597168
11424.tif        0.834720611572
11430.tif        0.66667175293
11436.tif        0.930404663086
11442.tif        0.952014923096
11448.tif        0.931133270264
11454.tif        0.862888336182
11460.tif        0.935558319092
11466.tif        0.996021270752
11472.tif        0.94100189209
11478.tif        0.93531036377
11484.tif        0.913787841797
11490.tif        0.966548919678
11496.tif        0.952472686768
11502.tif        0.851341247559
11508.tif        0.960311889648
11514.tif        0.764049530029
11520.tif        0.941287994385
11526.tif        0.80099105835
11532.tif        0.817852020264
11538.tif        0.780754089355
11544.tif        0.955795288086
11550.tif        0.977825164795
11556.tif        0.901081085205
11562.tif        0.734081268311
11568.tif        0.921878814697
11574.tif        0.802791595459
11580.tif        0.465179443359
11586.tif        0.892692565918
11592.tif        0.992328643799
11598.tif        0.88338470459
11604.tif        0.942237854004
11610.tif        0.988185882568
11616.tif        0.934978485107
11622.tif        0.804672241211
11628.tif        0.967426300049
11634.tif        0.922939300537
11640.tif        0.937610626221
11646.tif        1.0
11652.tif        0.970996856689
11658.tif        0.976070404053
11664.tif        0.960876464844
11670.tif        0.938091278076
11676.tif        0.922130584717
11682.tif        0.816112518311
11688.tif        0.888771057129
11694.tif        0.99027633667
11700.tif        0.968914031982
11706.tif        0.935497283936
11712.tif        0.918605804443
11718.tif        0.94917678833
11724.tif        0.931198120117
11730.tif        0.617534637451
11736.tif        0.757095336914
11742.tif        0.457721710205
11748.tif        0.750267028809
11754.tif        0.756641387939
11760.tif        0.948787689209
11766.tif        0.746124267578
11772.tif        0.793460845947
11778.tif        0.931964874268
11784.tif        0.875305175781
11790.tif        0.851692199707
11796.tif        0.972972869873
11802.tif        0.983169555664
11808.tif        0.973365783691
11814.tif        0.976341247559
11820.tif        0.876266479492
11826.tif        0.847938537598
11832.tif        0.762672424316
11838.tif        0.872608184814
11844.tif        0.816822052002
11850.tif        0.83703994751
11856.tif        0.878067016602
11862.tif        0.941463470459
11868.tif        0.806739807129
11874.tif        0.906318664551
11880.tif        0.959770202637
11886.tif        0.939949035645
11892.tif        0.976062774658
11898.tif        0.390148162842
11904.tif        0.887634277344
11910.tif        0.800617218018
11916.tif        0.775382995605
11922.tif        0.551166534424
11928.tif        0.931030273438
11934.tif        0.958850860596
11940.tif        0.813117980957
11946.tif        0.911220550537
11952.tif        0.973327636719
11958.tif        0.759147644043
11964.tif        0.996131896973
11970.tif        0.970642089844
11976.tif        0.877544403076
11982.tif        0.874794006348
11988.tif        0.991504669189
11994.tif        0.880260467529
12000.tif        0.911426544189
12006.tif        0.989269256592
12012.tif        0.935794830322
12018.tif        0.69319152832
12024.tif        0.896296974947
12030.tif        0.969581604004
12036.tif        0.877391815186
12042.tif        0.962890625
12048.tif        0.973121643066
12054.tif        0.996017456055
12060.tif        0.888748168945
12066.tif        0.924976348877
12072.tif        0.870738983154
12078.tif        0.69115447998
12084.tif        0.578060150146
12090.tif        0.550498962402
12096.tif        0.727478027344
12102.tif        0.743141174316
12108.tif        0.898910522461
12114.tif        0.885929107666
12120.tif        0.948051452637
12126.tif        0.744579315186
12132.tif        0.957153320312
12138.tif        0.971862792969
12144.tif        0.913471221924
12150.tif        0.966751098633
12156.tif        0.973976135254
12162.tif        0.890056610107
12168.tif        0.751602172852
12174.tif        0.941787719727
12180.tif        0.998420715332
12186.tif        0.822193145752
12192.tif        0.854717254639
12198.tif        0.923900604248
12204.tif        0.981834411621
12210.tif        0.980735778809
12216.tif        0.852848052979
12222.tif        0.888454437256
12228.tif        0.992809295654
12234.tif        0.889106750488
12240.tif        0.918918609619
12246.tif        0.777900695801
12252.tif        0.459552764893
12258.tif        0.275436401367
12264.tif        0.807956695557
12270.tif        0.941543579102
12276.tif        0.679710388184
12282.tif        0.642028808594
12288.tif        0.910045623779
12294.tif        0.671207427979
12300.tif        0.97151184082
12306.tif        0.940395355225
12312.tif        0.932369232178
12318.tif        0.875793457031
12324.tif        0.948715209961
12330.tif        0.887023925781
12336.tif        0.993412017822
12342.tif        0.971824645996
12348.tif        0.985977172852
12354.tif        0.88814163208
12360.tif        0.863090515137
12366.tif        0.92679977417
12372.tif        0.989883422852
12378.tif        0.520374298096
12384.tif        0.902080535889
12390.tif        0.996658325195
12396.tif        0.7893409729
12402.tif        0.947685241699
12408.tif        0.652187347412
12414.tif        0.901908874512
12420.tif        0.928516387939
12426.tif        0.738304138184
12432.tif        0.089168548584
12438.tif        0.8737449646
12444.tif        0.977752685547
12450.tif        0.854160308838
12456.tif        0.797103881836
12462.tif        0.823135375977
12468.tif        0.891819000244
12474.tif        0.985660552979
12480.tif        0.993854522705
12486.tif        0.979839324951
12492.tif        0.999378204346
12498.tif        0.982513427734
12504.tif        0.890384674072
12510.tif        0.8791847229
12516.tif        0.8127784729
12522.tif        1.0
12528.tif        0.992706298828
12534.tif        0.976627349854
12540.tif        0.913902282715
12546.tif        0.860401153564
12552.tif        0.850536346436
12558.tif        0.971733093262
12564.tif        0.794353485107
12570.tif        0.993759155273
12576.tif        0.940864562988
12582.tif        0.952617645264
12588.tif        0.955989837646
12594.tif        0.74621963501
12600.tif        0.952270507812
12606.tif        0.896198272705
12612.tif        0.875087738037
12618.tif        0.805419921875
12624.tif        0.724765777588
12630.tif        0.642356872559
12636.tif        0.853046417236
12642.tif        0.92892074585
12648.tif        0.898284912109
12654.tif        0.989555358887
12660.tif        0.918018341064
12666.tif        0.988826751709
12672.tif        0.909385681152
12678.tif        0.918037414551
12684.tif        0.910430908203
12690.tif        0.855262756348
12696.tif        0.872806549072
12702.tif        0.977836608887
12708.tif        0.987846374512
12714.tif        0.716777801514
12720.tif        0.937088012695
12726.tif        0.842090606689
12732.tif        0.322010040283
12738.tif        0.741703033447
12744.tif        0.802913665771
12750.tif        0.895133972168
12756.tif        0.782909393311
12762.tif        0.454189300537
12768.tif        0.781967163086
12774.tif        0.939865112305
12780.tif        0.803932189941
12786.tif        0.862911224365
12792.tif        0.78592300415
12798.tif        0.582138061523
12804.tif        0.911586761475
12810.tif        0.987567901611
12816.tif        0.966247558594
12822.tif        1.0
12828.tif        0.91576385498
12834.tif        0.863094329834
12840.tif        0.741512298584
12846.tif        0.897495269775
12852.tif        0.931983947754
12858.tif        0.937618255615
12864.tif        0.907726287842
12870.tif        0.933322906494
12876.tif        0.97730255127
12882.tif        0.89319229126
12888.tif        0.940967559814
12894.tif        0.958499908447
12900.tif        0.389804840088
12906.tif        0.780883789062
12912.tif        0.651790618896
12918.tif        0.524047851562
12924.tif        0.641521453857
12930.tif        0.359378814697
12936.tif        0.860176086426
12942.tif        0.852878570557
12948.tif        0.816585540771
12954.tif        0.857349395752
12960.tif        0.723121643066
12966.tif        0.807811737061
12972.tif        0.859386444092
12978.tif        0.910598754883
12984.tif        0.949741363525
12990.tif        0.959148406982
12996.tif        0.86296081543
13002.tif        0.976154327393
13008.tif        0.750682830811
