image           segment rate
12996.tif        0.853775024414
13002.tif        0.977523803711
13008.tif        0.804225921631
13014.tif        0.836669921875
13020.tif        0.97200012207
13026.tif        0.92210404451
13032.tif        0.926414489746
13038.tif        0.855094909668
13044.tif        0.968692779541
13050.tif        0.963291168213
13056.tif        0.810684204102
13062.tif        0.899063110352
13068.tif        0.615715026855
13074.tif        0.803226470947
13080.tif        0.915992736816
13086.tif        0.839069366455
13092.tif        0.780349731445
13098.tif        0.718280792236
13104.tif        0.720043182373
13110.tif        0.953033447266
13116.tif        0.965644836426
13122.tif        0.964347839355
13128.tif        0.701515197754
13134.tif        0.969913482666
13140.tif        0.975479125977
13146.tif        0.575164794922
13152.tif        0.973335266113
13158.tif        0.919612884521
13164.tif        0.875301361084
13170.tif        0.999767303467
13176.tif        0.828121185303
13182.tif        0.917083740234
13188.tif        0.952323913574
13194.tif        0.503307342529
13200.tif        0.9700050354
13206.tif        0.942596435547
13212.tif        0.928142547607
13218.tif        0.850379943848
13224.tif        0.620540618896
13230.tif        0.924633026123
13236.tif        0.942138671875
13242.tif        0.980819702148
13248.tif        0.959766387939
13254.tif        0.698322296143
13260.tif        0.615112304688
13266.tif        0.905200958252
13272.tif        0.967960357666
13278.tif        0.967567443848
13284.tif        0.904991149902
13290.tif        0.961959838867
13296.tif        0.96195602417
13302.tif        0.88081741333
13308.tif        0.761333465576
13314.tif        0.882396697998
13320.tif        0.942600250244
13326.tif        1.0
13332.tif        0.983898162842
13338.tif        0.94836807251
13344.tif        0.829536437988
13350.tif        0.966716766357
13356.tif        0.887657165527
13362.tif        0.539772033691
13368.tif        0.98522567749
13374.tif        0.975429534912
13380.tif        0.972106933594
13386.tif        0.69123840332
13392.tif        0.7688331604
13398.tif        0.855838775635
13404.tif        0.978252410889
13410.tif        0.877243041992
13416.tif        0.932537078857
13422.tif        1.0
13428.tif        0.898357391357
13434.tif        0.822441101074
13440.tif        0.911418914795
13446.tif        0.950622558594
13452.tif        0.9485206604
13458.tif        0.921039581299
13464.tif        0.955806732178
13470.tif        0.973083496094
13476.tif        0.843757629395
13482.tif        0.979389190674
13488.tif        0.95491027832
13494.tif        1.0
13500.tif        0.865627288818
13506.tif        0.890670776367
13512.tif        0.775588989258
13518.tif        0.887134552002
13524.tif        0.996250152588
13530.tif        0.882389068604
13536.tif        0.958396911621
13542.tif        0.944877624512
13548.tif        0.464900970459
13554.tif        0.940975189209
13560.tif        0.980377197266
13566.tif        0.943283081055
13572.tif        0.685527801514
13578.tif        0.942184448242
13584.tif        0.945903778076
13590.tif        0.893161773682
13596.tif        0.722713470459
13602.tif        0.95532989502
13608.tif        0.928478240967
13614.tif        0.90153503418
13620.tif        0.95316696167
13626.tif        0.948146820068
13632.tif        0.905925750732
13638.tif        0.905166625977
13644.tif        0.754440307617
13650.tif        0.979942321777
13656.tif        0.974403381348
13662.tif        0.999214172363
13668.tif        0.960739135742
13674.tif        0.965675354004
13680.tif        0.858165740967
13686.tif        0.777637481689
13692.tif        0.947658538818
13698.tif        0.965663909912
13704.tif        0.890697479248
13710.tif        0.978103637695
13716.tif        0.936107635498
13722.tif        0.895401000977
13728.tif        0.935054779053
13734.tif        0.95043182373
13740.tif        0.869071960449
13746.tif        0.964286804199
13752.tif        0.924743652344
13758.tif        0.849300384521
13764.tif        0.797134399414
13770.tif        0.931884765625
13776.tif        0.94059753418
13782.tif        0.870609283447
13788.tif        0.960330963135
13794.tif        0.933670043945
13800.tif        0.96594619751
13806.tif        0.993106842041
13812.tif        0.623649597168
13818.tif        0.975486755371
13824.tif        0.940147399902
13830.tif        1.0
13836.tif        0.837093353271
13842.tif        0.987930297852
13848.tif        0.845176696777
13854.tif        0.605804443359
13860.tif        0.934799194336
13866.tif        0.928016662598
13872.tif        0.966232299805
13878.tif        0.897193908691
13884.tif        0.921981811523
13890.tif        0.913261413574
13896.tif        0.951454162598
13902.tif        0.97212600708
13908.tif        0.849868774414
13914.tif        0.953067779541
13920.tif        0.750141143799
13926.tif        0.913940429688
13932.tif        0.884212493896
13938.tif        0.881160736084
13944.tif        0.899002075195
13950.tif        0.967590332031
13956.tif        0.903018951416
13962.tif        0.954208374023
13968.tif        0.961353302002
13974.tif        0.864151000977
13980.tif        0.665649414062
13986.tif        0.986522674561
13992.tif        0.985275268555
13998.tif        0.979930877686
14004.tif        0.896507263184
14010.tif        1.0
14016.tif        0.735855102539
14022.tif        0.868217468262
14028.tif        0.880588686034
14034.tif        0.782054901123
14040.tif        0.975482940674
14046.tif        0.821796417236
14052.tif        0.949001312256
14058.tif        0.947483062744
14064.tif        0.963493347168
14070.tif        0.968841552734
14076.tif        0.858654022217
14082.tif        0.953266143799
14088.tif        0.904766082764
14094.tif        0.966960906982
14100.tif        0.788223266602
14106.tif        1.0
14112.tif        0.995227813721
14118.tif        0.965984344482
14124.tif        0.791133880615
14130.tif        0.946334838867
14136.tif        0.967487335205
14142.tif        0.823150634766
14148.tif        0.840633392334
14154.tif        1.0
14160.tif        0.960639953613
14166.tif        0.912269592285
14172.tif        0.901805877686
14178.tif        0.967746734619
14184.tif        1.0
14190.tif        0.850986480713
14196.tif        0.789714813232
14202.tif        0.896869659424
14208.tif        0.962230682373
14214.tif        0.807460784912
14220.tif        0.92227935791
14226.tif        0.991985321045
14232.tif        0.886840820312
14238.tif        0.967136383057
14244.tif        0.801647186279
14250.tif        0.944972991943
14256.tif        0.942321777344
14262.tif        0.851741790771
14268.tif        0.884628295898
14274.tif        0.994171142578
14280.tif        0.911151885986
14286.tif        0.912796020508
14292.tif        0.792430877686
14298.tif        0.834358215332
14304.tif        0.941295623779
14310.tif        0.900291442871
14316.tif        0.988761901855
14322.tif        0.942764282227
14328.tif        0.862651824951
14334.tif        0.993499755859
14340.tif        0.91674041748
14346.tif        0.951625823975
14352.tif        1.0
14358.tif        0.882595062256
14364.tif        0.918834686279
14370.tif        0.887359619141
14376.tif        0.858234405518
14382.tif        0.936458587646
14388.tif        0.932540893555
14394.tif        0.933353424072
14400.tif        0.633365631104
14406.tif        0.87939453125
14412.tif        0.927528381348
14418.tif        0.754364013672
14424.tif        0.825881958008
14430.tif        0.863830566406
14436.tif        0.9469871521
14442.tif        0.975303649902
14448.tif        0.936813354492
14454.tif        0.965866088867
14460.tif        0.863330841064
14466.tif        0.876598358154
14472.tif        0.902938842773
14478.tif        0.952266693115
14484.tif        0.941162109375
14490.tif        0.953193664551
14496.tif        0.969165802002
14502.tif        0.985912322998
14508.tif        0.994609832764
14514.tif        0.974273681641
14520.tif        0.995449066162
14526.tif        0.938293457031
14532.tif        0.997367858887
14538.tif        0.91775894165
14544.tif        0.875972747803
14550.tif        0.903102874756
14556.tif        0.897876739502
14562.tif        0.859706878662
14568.tif        0.571025848389
14574.tif        0.943523406982
14580.tif        0.856174468994
14586.tif        0.878379821777
14592.tif        0.88752746582
14598.tif        0.904483795166
14604.tif        0.928100585938
14610.tif        0.949096679688
14616.tif        0.956748962402
14622.tif        0.940704345703
14628.tif        0.963005065918
14634.tif        0.906192779541
14640.tif        0.921714782715
14646.tif        0.989891052246
14652.tif        0.968254089355
14658.tif        0.862300872803
14664.tif        1.0
14670.tif        0.857830047607
14676.tif        0.937694549561
14682.tif        0.907203674316
14688.tif        0.894245147705
14694.tif        0.98751449585
14700.tif        0.936954498291
14706.tif        0.91389465332
14712.tif        0.984615325928
14718.tif        0.875541687012
14724.tif        0.696964263916
14730.tif        0.771789550781
14736.tif        0.979984283447
14742.tif        0.936042785645
14748.tif        0.983810424805
14754.tif        0.810173034668
14760.tif        0.807994842529
14766.tif        0.850833892822
14772.tif        0.993450164795
14778.tif        0.90185546875
14784.tif        1.0
14790.tif        0.975872039795
14796.tif        0.902561187744
14802.tif        0.963352203369
14808.tif        0.938945770264
14814.tif        0.891086578369
14820.tif        0.860275268555
14826.tif        0.841186523438
14832.tif        0.940620422363
14838.tif        0.928783416748
14844.tif        0.945953369141
14850.tif        0.991966247559
14856.tif        0.846000671387
14862.tif        1.0
14868.tif        0.941314697266
14874.tif        0.965927124023
14880.tif        0.936073303223
14886.tif        0.957897186279
14892.tif        0.96492767334
14898.tif        0.994136810303
14904.tif        0.988750457764
14910.tif        0.954364776611
14916.tif        0.768306732178
14922.tif        0.805492401123
14928.tif        0.919010162354
14934.tif        0.826324462891
14940.tif        0.884056091309
14946.tif        0.872543334961
14952.tif        0.939552307129
14958.tif        1.0
14964.tif        0.926441192627
14970.tif        0.985576629639
14976.tif        1.0
14982.tif        0.756893157959
14988.tif        0.86975479126
14994.tif        0.852649688721
15000.tif        1.0
15006.tif        0.974102020264
15012.tif        0.869380950928
15018.tif        0.969390869141
15024.tif        0.973297119141
15030.tif        0.947931936301
15036.tif        0.944282531738
15042.tif        0.899536132812
15048.tif        0.935878753662
15054.tif        0.949230194092
15060.tif        0.942142486572
15066.tif        0.937072753906
15072.tif        0.978199005127
15078.tif        0.949718475342
15084.tif        0.892349243164
15090.tif        0.995555877686
15096.tif        0.829795837402
15102.tif        0.830867767334
15108.tif        0.782138824463
15114.tif        0.894149780273
15120.tif        0.948734283447
15126.tif        0.970249176025
15132.tif        0.9743309021
15138.tif        0.837100982666
15144.tif        0.94820022583
15150.tif        0.926864624023
15156.tif        0.992214202881
15162.tif        0.7981300354
15168.tif        0.931190490723
15174.tif        0.992980957031
15180.tif        0.782604217529
15186.tif        0.874866485596
15192.tif        0.979522705078
15198.tif        0.969951629639
15204.tif        0.953979492188
15210.tif        0.912212371826
15216.tif        0.923583984375
15222.tif        0.873260498047
15228.tif        0.938110351562
15234.tif        0.978481292725
15240.tif        0.964557647705
15246.tif        0.966197967529
15252.tif        0.929347991943
15258.tif        0.933055877686
15264.tif        0.833190917969
15270.tif        0.8464012146
15276.tif        0.95189666748
15282.tif        0.884490966797
15288.tif        0.926658630371
15294.tif        0.927165985107
15300.tif        0.91365814209
15306.tif        0.982448577881
15312.tif        0.987247467041
15318.tif        0.928001403809
15324.tif        0.866786956787
15330.tif        0.960540771484
15336.tif        0.840763092041
15342.tif        0.916263580322
15348.tif        0.939025878906
15354.tif        0.789546966553
15360.tif        0.978179931641
15366.tif        0.996879577637
15372.tif        0.968494415283
15378.tif        0.985195159912
15384.tif        0.982128143311
15390.tif        0.970111846924
15396.tif        0.876583099365
15402.tif        0.955276489258
15408.tif        0.974189758301
15414.tif        0.980361938477
15420.tif        0.812889099121
15426.tif        0.95450592041
15432.tif        0.833637237549
15438.tif        0.77123260498
15444.tif        0.55920791626
15450.tif        0.939365386963
15456.tif        0.908641815186
15462.tif        0.733512878418
15468.tif        0.985824584961
15474.tif        0.904823303223
15480.tif        0.94510269165
15486.tif        0.971252441406
15492.tif        1.0
15498.tif        0.681838989258
15504.tif        0.94079208374
15510.tif        0.975524902344
15516.tif        0.91873550415
15522.tif        0.870338439941
15528.tif        0.952789306641
15534.tif        0.931400299072
15540.tif        0.947124481201
15546.tif        0.890174865723
15552.tif        0.992469787598
15558.tif        0.929447174072
15564.tif        0.859546661377
15570.tif        0.965808868408
15576.tif        0.796291351318
15582.tif        0.948196411133
15588.tif        0.938705444336
15594.tif        0.742893218994
15600.tif        0.795223236084
15606.tif        0.70431137085
15612.tif        0.659175872803
15618.tif        0.940448760986
15624.tif        0.908241271973
15630.tif        0.577598571777
15636.tif        0.934711456299
15642.tif        0.976207733154
15648.tif        0.995555877686
15654.tif        0.896587371826
15660.tif        0.838356018066
15666.tif        0.641143798828
15672.tif        0.948192596436
15678.tif        0.980758666992
15684.tif        0.95532989502
15690.tif        0.849731445312
15696.tif        0.6301612854
15702.tif        0.778408050537
15708.tif        0.946590423584
15714.tif        0.884262084961
15720.tif        0.992248535156
15726.tif        0.946907043457
15732.tif        0.955944061279
15738.tif        0.958278656006
15744.tif        0.913173675537
15750.tif        0.806732177734
15756.tif        0.890808105469
15762.tif        0.919334411621
15768.tif        0.792682647705
15774.tif        0.89640045166
15780.tif        0.964744567871
15786.tif        0.87858581543
15792.tif        0.648918151855
15798.tif        0.965637207031
15804.tif        1.0
15810.tif        1.0
15816.tif        0.964645385742
15822.tif        0.210735321045
15828.tif        0.883239746094
15834.tif        0.775157928467
15840.tif        0.96985244751
15846.tif        0.966152191162
15852.tif        1.0
15858.tif        0.814929962158
15864.tif        0.749153137207
15870.tif        0.991947174072
15876.tif        0.92818069458
15882.tif        0.96618270874
15888.tif        0.930370330811
15894.tif        0.895408630371
15900.tif        0.932273864746
15906.tif        0.957794189453
15912.tif        0.828044891357
15918.tif        0.937347412109
15924.tif        1.0
15930.tif        0.962177276611
15936.tif        0.427421569824
15942.tif        0.911918640137
15948.tif        0.657794952393
15954.tif        0.934448242188
15960.tif        0.907135009766
15966.tif        0.987411499023
15972.tif        0.970546722412
15978.tif        0.800960540771
15984.tif        0.904888153076
15990.tif        0.727928161621
15996.tif        0.894248962402
16002.tif        0.907833099365
16008.tif        0.943206787109
16014.tif        0.868812561035
16020.tif        0.979312896729
16026.tif        0.847499847412
16032.tif        0.86877831823
16038.tif        0.98596572876
16044.tif        0.965717315674
16050.tif        1.0
16056.tif        0.919967651367
16062.tif        0.913837432861
16068.tif        0.94019317627
16074.tif        0.860153198242
16080.tif        0.894348144531
16086.tif        0.998485565186
16092.tif        0.963092803955
16098.tif        0.988506317139
16104.tif        0.97713470459
16110.tif        0.937015533447
16116.tif        0.863082885742
16122.tif        0.933414459229
16128.tif        0.936012268066
16134.tif        0.878200531006
16140.tif        0.904682159424
16146.tif        0.985675811768
16152.tif        0.91915512085
16158.tif        0.984340667725
16164.tif        0.708065032959
16170.tif        0.982616424561
16176.tif        0.893035888672
16182.tif        0.998695373535
16188.tif        0.817073822021
16194.tif        0.836605072021
16200.tif        0.930088043213
16206.tif        0.983219146729
16212.tif        0.935401916504
16218.tif        0.996078491211
16224.tif        0.941551208496
16230.tif        0.92907333374
16236.tif        0.958095550537
16242.tif        0.890609741211
16248.tif        0.892105102539
16254.tif        0.569808959961
16260.tif        0.998828887939
16266.tif        0.971706390381
16272.tif        0.944091796875
16278.tif        0.957515716553
16284.tif        0.924560546875
16290.tif        0.913822174072
16296.tif        0.961025238037
16302.tif        0.944484710693
16308.tif        0.943855285645
16314.tif        0.972141265869
16320.tif        0.984413146973
16326.tif        0.978088378906
16332.tif        0.998302459717
16338.tif        0.926296234131
16344.tif        0.892318725586
16350.tif        1.0
16356.tif        0.973274230957
16362.tif        0.835033416748
16368.tif        0.90506362915
16374.tif        0.972560882568
16380.tif        0.926197052002
16386.tif        0.983455657959
16392.tif        0.923366546631
16398.tif        0.938606262207
16404.tif        0.94051361084
16410.tif        0.65686416626
16416.tif        0.943073272705
16422.tif        0.843189239502
16428.tif        0.868228912354
16434.tif        0.976383209229
16440.tif        0.963790893555
16446.tif        0.844669342041
16452.tif        0.865612030029
16458.tif        0.930389404297
16464.tif        0.947715759277
16470.tif        0.992771148682
16476.tif        0.976516723633
16482.tif        0.988193511963
16488.tif        0.985828399658
16494.tif        0.905937194824
16500.tif        0.829456329346
16506.tif        0.904499053955
16512.tif        0.900375366211
16518.tif        0.963829040527
16524.tif        0.972881317139
16530.tif        0.855945587158
16536.tif        0.954761505127
16542.tif        0.917549133301
16548.tif        0.903499603271
16554.tif        0.94652557373
16560.tif        0.872573852539
16566.tif        0.962059020996
16572.tif        0.941104888916
16578.tif        1.0
16584.tif        0.926120758057
16590.tif        0.890392303467
16596.tif        0.955009460449
16602.tif        0.999507904053
16608.tif        0.962673187256
16614.tif        0.965835571289
16620.tif        0.84992980957
16626.tif        0.961597442627
16632.tif        1.0
16638.tif        0.984710693359
16644.tif        0.968097686768
16650.tif        0.986484527588
16656.tif        0.976528167725
16662.tif        0.966617584229
16668.tif        0.951263427734
16674.tif        0.986686706543
16680.tif        0.8024559021
16686.tif        0.926292419434
16692.tif        0.880523681641
16698.tif        0.929233551025
16704.tif        0.96605682373
16710.tif        0.857654571533
16716.tif        0.793590545654
16722.tif        0.908737182617
16728.tif        0.949932098389
16734.tif        0.985530853271
16740.tif        0.96541595459
16746.tif        0.975463867188
16752.tif        0.889541625977
16758.tif        0.940780639648
16764.tif        0.99633026123
16770.tif        0.859691619873
16776.tif        0.997314453125
16782.tif        0.791732788086
16788.tif        0.798473358154
16794.tif        0.827884674072
16800.tif        0.956630706787
16806.tif        0.872329711914
16812.tif        0.956249237061
16818.tif        0.940483093262
16824.tif        0.99010848999
16830.tif        0.964317321777
16836.tif        0.977931976318
16842.tif        0.989307403564
16848.tif        0.436912536621
16854.tif        0.77225112915
16860.tif        0.917751312256
16866.tif        0.929584503174
16872.tif        0.953399658203
16878.tif        0.92928314209
16884.tif        0.985252380371
16890.tif        0.875434875488
16896.tif        0.943458557129
16902.tif        0.936264038086
16908.tif        0.871082305908
16914.tif        0.993118286133
16920.tif        1.0
16926.tif        0.953479766846
16932.tif        0.970722198486
16938.tif        0.52258682251
16944.tif        0.990623474121
16950.tif        0.880634307861
16956.tif        0.920112609863
16962.tif        0.954128265381
16968.tif        0.933506011963
16974.tif        1.0
16980.tif        1.0
16986.tif        0.90018081665
16992.tif        1.0
16998.tif        0.81262588501
17004.tif        0.968212127686
17010.tif        0.924285888672
17016.tif        0.946376800537
17022.tif        0.960094451904
17028.tif        0.618640899658
17034.tif        0.994169776119
17040.tif        0.733825683594
17046.tif        0.889541625977
17052.tif        0.949928283691
17058.tif        0.930309295654
17064.tif        0.891445159912
17070.tif        0.844173431396
17076.tif        0.870349884033
17082.tif        0.95263671875
17088.tif        0.986194610596
17094.tif        0.976455688477
17100.tif        0.92504119873
17106.tif        0.778163909912
17112.tif        0.950634002686
17118.tif        0.46781539917
17124.tif        0.868381500244
17130.tif        0.951568603516
17136.tif        0.904216766357
17142.tif        0.970241546631
17148.tif        1.0
17154.tif        0.93009185791
17160.tif        1.0
17166.tif        0.905094146729
17172.tif        0.991924285889
17178.tif        0.962169647217
17184.tif        0.987503051758
17190.tif        0.969188690186
17196.tif        0.616687774658
17202.tif        0.759059906006
17208.tif        0.968585968018
17214.tif        0.936767578125
17220.tif        0.944145202637
17226.tif        0.811614990234
17232.tif        0.852317810059
17238.tif        0.856895446777
17244.tif        0.931205749512
17250.tif        0.969734191895
17256.tif        0.727542877197
17262.tif        0.87251663208
17268.tif        0.884620666504
17274.tif        0.697456359863
17280.tif        0.870361328125
17286.tif        0.91081237793
17292.tif        0.901027679443
17298.tif        0.857845306396
17304.tif        0.853786468506
17310.tif        0.998889923096
17316.tif        0.940593719482
17322.tif        0.940929412842
17328.tif        1.0
17334.tif        0.847286224365
17340.tif        0.918849945068
17346.tif        0.980899810791
17352.tif        0.82991027832
17358.tif        0.929870605469
17364.tif        0.796794891357
17370.tif        0.907733917236
17376.tif        0.981098175049
17382.tif        0.973323822021
17388.tif        0.894680023193
17394.tif        0.918590545654
17400.tif        0.985446929932
17406.tif        0.903831481934
17412.tif        0.914527893066
17418.tif        0.980457305908
17424.tif        0.937652587891
17430.tif        0.770767211914
17436.tif        0.947532653809
17442.tif        0.750507354736
17448.tif        0.99250793457
17454.tif        0.976299285889
17460.tif        0.899295806885
17466.tif        0.981315612793
17472.tif        0.902008056641
17478.tif        0.950908660889
17484.tif        0.974979400635
17490.tif        0.928466796875
17496.tif        0.988220214844
17502.tif        0.84740447998
17508.tif        0.983047485352
17514.tif        0.855381011963
17520.tif        0.851406097412
17526.tif        0.973262786865
17532.tif        0.972778320312
17538.tif        0.99568939209
17544.tif        0.945232391357
17550.tif        0.9372215271
17556.tif        0.935516357422
17562.tif        0.974220275879
17568.tif        0.959163665771
17574.tif        0.937236785889
17580.tif        0.960597991943
17586.tif        0.984294891357
17592.tif        0.520095825195
17598.tif        0.901912689209
17604.tif        1.0
17610.tif        0.869430541992
17616.tif        0.958347320557
17622.tif        0.978977203369
17628.tif        0.858219146729
17634.tif        0.905967712402
17640.tif        0.777938842773
17646.tif        0.967826843262
17652.tif        0.837375640869
17658.tif        0.946235656738
17664.tif        0.877025604248
17670.tif        0.839061737061
17676.tif        0.753787994385
17682.tif        0.989727020264
17688.tif        0.911575317383
17694.tif        0.930732727051
17700.tif        0.9040184021
17706.tif        0.993175506592
17712.tif        0.95862197876
17718.tif        0.742652893066
17724.tif        0.839073181152
17730.tif        0.924610137939
17736.tif        0.912490844727
17742.tif        0.833671569824
17748.tif        0.859088897705
17754.tif        0.717716217041
17760.tif        0.849826812744
17766.tif        0.925090789795
17772.tif        0.949897766113
17778.tif        0.958160400391
17784.tif        0.916187286377
17790.tif        0.96008682251
17796.tif        0.606117248535
17802.tif        0.954986572266
17808.tif        0.764377593994
17814.tif        0.93664932251
17820.tif        0.760314941406
17826.tif        0.959190368652
17832.tif        0.938858032227
17838.tif        0.9716796875
17844.tif        0.835884094238
17850.tif        0.983154296875
17856.tif        0.909385681152
17862.tif        0.527904510498
17868.tif        0.904552459717
17874.tif        0.924076080322
17880.tif        0.915222167969
17886.tif        0.9128074646
17892.tif        0.942195892334
17898.tif        0.979763031006
17904.tif        0.80383682251
17910.tif        0.961242675781
17916.tif        0.554920196533
17922.tif        0.984912872314
17928.tif        0.88846206665
17934.tif        0.971584320068
17940.tif        0.734703063965
17946.tif        0.889949798584
17952.tif        0.918910980225
17958.tif        0.958026885986
17964.tif        0.670650482178
17970.tif        0.803302764893
17976.tif        0.985694885254
17982.tif        0.87223815918
17988.tif        0.743408203125
17994.tif        0.847160339355
18000.tif        0.967266082764
sum : 3000
 average seg rate: : 0.838213849486
